EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
660543082,CIUDAD MISTICA INC,,PO BOX 474,SABANA GRANDE,PR,00637-0000,0000,03,3,1000,199901,1,15,000000000,1,01,202306,8,4,01,0,06,15596889,105392,105392,S20,
660543204,INICIATIVA COMUNITARIA DE ARECIBO ICA INC,% NILSA LOPEZ,PO BOX 1800,ARECIBO,PR,00613-1800,0000,03,3,1000,199812,1,15,998000000,1,01,202306,2,2,02,0,06,14253,10001,10001,P27,ARECIBO YMCA
660543504,IGL CRISTIANA HERMANOS UNIDOS EN-EL CAMINO,,BALDORIOTY 92,PONCE,PR,00717-4702,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,IGL CRISTIANA HNOS UNIDOS EN ET AL
660543607,LA CASA DE LA CULTURA ISABELINA INC,,PO BOX 2209,ISABELA,PR,00662-9209,0000,03,3,1270,202105,1,15,000000000,1,01,202404,3,4,01,0,04,36129,103099,103099,A20,
660544486,IGLESIA CRISTIANA ASAMBLEAS DE DIOS DE MAYAGUEZ,,HC 7 BOX 25333,MAYAGUEZ,PR,00680-9042,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660544489,PONCE CHRISTIAN ACADEMY,% ELWOOD W PFAUNMILLER,4015 CALLE COLOMBIA,PONCE,PR,00717-1613,0000,03,3,7000,200309,1,11,000000000,1,01,,0,0,13,0,12,,,,B24,
660544912,TEMPLO OASIS AD LEVITTOWN,,HY16 CALLE JOSE PEDREIRA 7A SECCION,TOA BAJA,PR,00949-0000,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660545118,SCUBA DOGS SOCIETY INC,% ALBERTO MARTI,PO BOX 363352,SAN JUAN,PR,00936-3352,0000,03,3,1200,200201,1,15,000000000,1,01,202212,4,4,01,0,12,107582,279697,279697,C30,STE 1901 BANCO POPULAR CNTR
660545513,IGLESIA BAUTISTA BETHEL DEL SUR INC,% JACQUELINE RIVERA,91 CALLE VIVES,PONCE,PR,00730-3670,0000,03,3,1270,202402,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660546708,IGLESIA PENTECOSTAL ASAMBLEA DE DIOS,,PO BOX 1487,LAS PIEDRAS,PR,00771-1487,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660547480,FUNDACION PUERTORRIQUENA DE ZARZUELA & OPERETA INC,% MARIE LAVERGNE,PO BOX 192881,SAN JUAN,PR,00919-2881,0000,03,3,1200,202210,1,15,000000000,1,01,,0,0,01,0,06,,,,A68,
660548321,RYDER ASSISTED CARE NUMBER II INC,,PO BOX 859,HUMACAO,PR,00792-0859,0000,03,3,1000,199801,1,15,995382000,1,01,202309,6,4,01,0,09,1314268,263652,263652,L22,
660549023,IGLESIA PENTECOSTAL AD,,PO BOX 1155,RINCON,PR,00677-1155,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660549192,IGL AD PHILADELPHIA DE CUPEY,% DIXIE COLON,546 CALLE JUAN R JIMENEZ,SAN JUAN,PR,00926-4419,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660549327,IGLESIA PUEBLO DE DIOS PENTECOSTAL INC,,PO BOX 7365,SAN JUAN,PR,00916-7365,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,
660549478,ASAMBLEAS DE DIOS,,PO BOX 1367,CATANO,PR,00963-1367,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660549839,ALBERGUE EL PARAISO INC,% VALERIE GUZMAN,PO BOX 11740,SAN JUAN,PR,00910-2840,0000,03,3,1000,201608,1,15,000000000,1,01,202212,6,5,01,0,12,1729158,796752,796752,P20,ALBERQUE EL PARAISO
660550151,MADRINAS Y PADRINOS DE CIDRA INC,% JUANA M TORRES DAVILA,CALLE BARCELO 34 BOX 748,CIDRA,PR,00739-0000,0000,03,3,1200,199909,1,15,000000000,1,01,202312,3,1,02,0,12,58986,256,256,G30,
660550404,RYDER VILLAGE II INC,% SANTURNINO PENA-FLORES,PO BOX 859,HUMACAO,PR,00792-0859,0000,03,3,1000,199801,1,15,995382000,1,01,202309,6,4,01,0,09,2059374,395637,395637,L22,
660550405,RYDER ASSISTED CARE III INC,% SANTURNINO PENA-FLORES,PO BOX 859,HUMACAO,PR,00792-0859,0000,03,3,1000,199801,1,15,995382000,1,01,202309,6,4,01,0,09,1256622,230699,230699,L22,
660550555,SAVE A GATO INC,% EVELYN VELEZ RODRIGUEZ,PO BOX 9021227,SAN JUAN,PR,00902-1227,0000,03,3,1200,200510,1,15,000000000,1,01,202312,5,4,01,0,12,605722,429922,429922,D20,
660550662,TERCERA IGLESIA BETHANIA,,HC 1 BOX 5745,CAMUY,PR,00627-9250,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660550870,IGLESIA EL BUEN VERCINO AD,% OSVALDO LOPEZ,BM659 CALLE 51 JARD DE RIO GRANDE,RIO GRANDE,PR,00745-0000,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660550935,COORDINADORA PAZ PARA LA MUJER INC,% MS JOSEFINA PANTOJA OQUENDO,PO BOX 193008,SAN JUAN,PR,00919-3008,0000,03,3,1000,200001,1,15,000000000,1,01,202309,6,6,01,0,09,2207330,2448255,2448255,P20,
660551278,CENTRO DE ENSENANZA PARA LA FAMILIA INC,% MIRIAM ROSARIO,PO BOX 8052,HUMACAO,PR,00792-8052,0000,03,3,1000,200002,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
660551279,NAVY LEAGUE OF THE UNITED STATES,% DOUGLAS A MCHOUL,PO BOX 254,VIEQUES,PR,00765-0254,3276,03,9,2100,199011,1,15,123512519,1,01,202312,0,0,02,0,12,0,0,0,,VIEQUES PUERTO RICO COUNCIL
660552106,ALPHA PHI OMEGA,% UNIV OF PUERTO RICO-RIO PIEDRAS,PO BOX 21759,SAN JUAN,PR,00931-1759,1113,03,9,1000,196606,1,16,036000000,5,01,202106,0,0,02,0,06,0,0,0,,OMICRON NU CHAPTER
660552384,IGLESIA DE PENTECOSTAL DE RENOVACION CHRISTIANA INC,% JOHNNY CARION ESPINO,PO BOX 1712,LARES,PR,00669-1712,0000,03,3,7000,199902,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660552800,IGLESIA CRISTIANA MISERICORDIA Y VERDAD DE LAS ASAMBLEAS DE DIOS,% FRANCISCO QUINONES DAVILA,RR 12 BOX 1381,BAYAMON,PR,00956-9447,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660553199,IGLESIA CENTRO DE SERVICIOS CRISTIANOS CASA DE AMOR INC,,PO BOX 9053,PONCE,PR,00732-9053,0000,03,3,7000,201506,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660553535,BELLA VISTA YAUCO INC,% NEMUEL O ARTILES,CARRET 128 KM 1 0,YAUCO,PR,00698-0000,1071,03,9,7000,194704,0,10,211029000,5,01,,0,0,06,0,12,,,,,
660553875,UNITY-EDUCANDO PARA LA PAZ,% MARA MARITZA ORTEGA,BA15 CALLE TULIPAN,CAROLINA,PR,00983-3307,2062,03,9,2700,197002,1,10,059029000,5,01,,0,0,06,0,12,,,,,
660554057,HOGAR MANUEL MEDIAVILLA NEGRON INC,% DINORAH COLON,PO BOX 9321,HUMACAO,PR,00792-9321,0000,03,3,1000,200008,1,04,000000000,1,01,202306,8,6,00,1,06,16139004,3693519,,L22,
660554102,JUNTA DE CERTIFICACION PARA PROFESIONALES EN ADICCION Y,% ORIENTAL MORTGAGES,469 CALLE DRESDE,SAN JUAN,PR,00920-3708,0000,03,3,2000,200507,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,P03,
660554184,HOGAR ESCUELA SOR MARIA RAFAELA,% MIRIAM DE JESUS,PO BOX 3024,BAYAMON,PR,00960-3024,0000,03,3,2000,200107,1,11,000000000,1,01,202306,4,2,02,0,06,323778,24314,24314,B80,EL MISMO
660554382,INTERNATIONAL ASSOCIATION OF MACHINICS AND AEROSPACE WORKERS,% JOSE L LOPEZ,PO BOX 19888,SAN JUAN,PR,00910-1888,0264,05,9,3000,194012,2,00,263269279,5,01,202312,3,3,01,0,12,60785,94150,94150,,2725 LOCAL LODGE
660554466,FEDERACTION PROTECTORA DE ANIMALES INC,% URBANIZATION SANTA ROSA 18-8,PO BOX 7891,GUAYNABO,PR,00970-7891,0000,03,3,4000,201412,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,D20,
660555055,UNION PUERTORRIQUENA DE LOS,% MISAEL JIMENEZ,PO BOX 3269,MAYAGUEZ,PR,00681-3269,1071,03,9,7000,194704,1,10,211029000,5,01,,0,0,06,0,12,,,,,
660555240,IGLESIA EVANGELICA AD,% REV JUANITA ALDEBOL,HC 7 BOX 25266,MAYAGUEZ,PR,00680-9041,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660556469,HOGAR PADRE VENARD INC,% RAMON JAIME CASELLAS,PO BOX 9020274,SAN JUAN,PR,00902-0274,0000,03,3,1000,200501,1,15,000000000,1,01,202312,6,4,01,0,12,1649677,150623,150623,L41,
660556542,CENTRO DE ORIENTACION Y ACCION SOCIAL INC,% EDWIN LORADA,PO BOX 2078,VEGA ALTA,PR,00692-2078,0000,03,3,2100,200206,1,15,000000000,1,01,202306,4,4,01,0,06,301812,436791,436791,B99,
660556694,IGLESIA PENTEGOSTAL AD,,HC 2 BOX 17863,RIO GRANDE,PR,00745-8639,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660557198,LA FUNDACION DEL PERPETUO SOCORRO INC,% BRUNILDA DIAZ,PO BOX 191694,SAN JUAN,PR,00919-1694,0000,03,3,1000,201507,1,15,000000000,1,01,202312,6,0,02,0,12,3506160,0,0,L21,
660557533,AD PALABRA DE LUZ,,354 CALLE SAN MARCOS,YAUCO,PR,00698-2563,1678,03,9,7000,196408,2,10,001002029,5,01,,0,0,06,0,12,,,,,URB SANFRANCISCO II
660558342,HOSPITAL EPISCOPAL SAN LUCAS GUAYAMA INC,% DAVID A ALVAREZ JIMENEZ,PO BOX 336810,PONCE,PR,00733-6810,0000,03,3,1000,200112,1,12,000000000,1,01,202312,0,0,02,0,12,0,0,0,E22,
660558775,FUNDACION SANTA MARIA DE LOS ANGELES INC,% MICHELLE RODRIGUEZ,RR 37 BOX 1785,SAN JUAN,PR,00926-0003,0000,03,3,1000,201712,1,15,000000000,1,01,202312,3,4,01,0,12,49645,149052,145641,P20,
660559045,CENTRO DE SERVICIOS COMUNITARIOS VIDA PLENA,,359 AVENIDA SAN CLAUDIO CUPEY PROFE,SAN JUAN,PR,00926-0000,0000,03,3,1000,200006,1,15,000000000,1,01,202306,4,4,01,0,06,160862,349835,349835,P200,CUPEY PROFESSIONAL MALL
660559280,ASOCIACION PUERTORRIQUENA DE HEMOFILIA INC,% YOLANDA VEGA,PO BOX 29005,SAN JUAN,PR,00929-0005,0000,03,3,1200,202004,1,15,000000000,1,01,202212,4,4,01,0,12,311272,259605,259605,G80,
660560827,I C C JESUS MANATIAL DE VIDA,% RAMIRO RIOS,137 BO CANTERA,MANATI,PR,00674-4847,8141,03,9,7000,199701,1,10,001000000,1,01,,0,0,06,0,12,,,,,
660561027,SERVICIOS MEDICOS UNIVERSITARIOS INC,% HOSPITAL UPR DR FEDERICO TRILLA,AVE 65 DE INFANTERIA,CAROLINA,PR,00984-0000,0000,03,3,1000,200902,1,12,000000000,1,01,202306,8,9,01,0,06,49427661,61010455,61010455,E20,
660561388,CENTRO COMUNITARIO RVDA INES J FIGUEROA INC,% JANNETTE ACEVEDO PEREZ,PO BOX 360342,SAN JUAN,PR,00936-0342,0000,03,3,2000,200302,1,15,000000000,1,01,202312,4,4,01,0,12,326945,208811,208811,P30,
660561468,CIRCULO DE RECREO DE SAN GERMAIN,,PO BOX 1836,SAN GERMAN,PR,00683-1836,0000,03,3,1000,201402,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,A23,
660562003,MARKETING SMALL BUSINESS FINANCE CORP,,PO BOX 193824,SAN JUAN,PR,00919-3824,0000,03,3,1200,202301,1,16,000000000,1,01,,0,0,01,0,09,,,,S43,
660562845,PROYECTO COQUI INCORPORADO,% RAFAEL JOGLAR,120 AVENIDA LA SIERRA 132,SAN JUAN,PR,00926-0000,0000,03,3,2800,202209,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,D30,
660562903,COMPREHENSIVE HUMAN SERVICES CORPORATION,% YOLANDA VILLAFANE,18 CALLE 1 STE 200,GUAYNABO,PR,00968-1748,0000,03,3,1000,200106,1,15,000000000,1,01,202306,8,6,01,0,06,22030417,3608694,3608694,E320,
660563521,ANDANZA INC,,657 AVE CONDADO STE 200,SAN JUAN,PR,00907-3815,0000,03,3,1000,199903,1,15,000000000,1,01,202306,3,5,01,0,06,93514,747857,747857,A620,
660563792,CUERPO DE VOLUNTARIOS DE SERVICIOS MEDICOS DE EMERGENCIAS INC,% CARLOS R SOTO CRUZ,PO BOX 1290,HATILLO,PR,00659-1290,0000,03,3,1000,201607,1,15,000000000,1,01,202306,4,4,01,0,06,468397,312837,312837,M20,
660564786,CHABAD LUBAVITCH OF PUERTO RICO INC,% RABBI MENDEL ZARCHI,PMB 122,CAROLINA,PR,00979-0000,0000,03,3,7000,200008,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
660565293,CENTRO DE APRENDIZAJE INDIVIDUALIZADO,,345 CARR 850 APT 74,TRUJILLO ALTO,PR,00976-3433,0000,03,3,2000,202209,1,11,000000000,1,01,201912,5,6,01,0,12,786547,1200159,1200159,B20,
660565298,CASA DE TRANSFORMACION Y RESTAURACI ON FAMILIAR,% SHARON ORTIZ,PASEO LOS CORALES 1686,DORADO,PR,00646-0000,0000,03,3,1000,202111,1,15,000000000,1,01,202312,1,3,01,0,12,1,77816,77816,F32,
660565479,PROYECTO LA NUEVA ESPERANZA INC,% IDALIA ACEVEDO,PO BOX 603,SAN ANTONIO,PR,00690-0603,0000,03,3,1200,200404,1,15,000000000,1,01,202312,4,3,01,0,12,106229,77768,77768,P40,
660566076,PARAISO INFANTIL INC,% MINERVA VEGA TORRES,PO BOX 142,SAN ANTONIO,PR,00690-0000,0000,03,3,2000,202105,1,11,000000000,1,01,202212,6,6,01,0,12,1210044,1275310,1275310,B20,
660566096,CENTER FOR A NEW ECONOMY INC,% MIGUEL A SOTO,PO BOX 9024240,SAN JUAN,PR,00902-4240,0000,03,3,1000,200004,1,15,000000000,1,01,202212,6,6,01,0,12,2485015,1871721,1871721,B90,
660566246,VILLA NOTRE DAME INC,,PO BOX 6841,CAGUAS,PR,00726-6841,0000,03,3,1000,200210,1,15,000000000,1,01,202312,3,4,01,0,12,83859,257804,257804,P81,SCHOOL SISTERS OF NOTRE DAME
660567061,LICEO DE ARTE DEL SUR INC,% CARLOS E RIVERA,CALLE AURORA 4132B,PONCE,PR,00717-0000,0000,03,3,1200,200406,1,15,000000000,1,01,202306,1,3,01,0,06,769,64735,64735,A25,
660567097,CALVARY CHAPEL OF PUERTO RICO INC,% PASTOR DANIEL CRESPO,405 AVE ESMERALDA STE 2,GUAYNABO,PR,00969-4466,0000,03,3,7000,200006,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
660567316,CENTRO DE RESPIRO Y REHABILITACION SAN FRANCISCO,% SISTER DONNA MCGARTLAND OSF,425 CARR 693 STE 1 PMB 359,DORADO,PR,00646-4817,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,06,,,,,
660567487,SOCIEDAD PUERTORRIQUENA DE ORTOPEDIA Y TRAUMATOLOGIA INC,,1509AVEPONCEDELEON SUITES 11011102,SAN JUAN,PR,00909-0000,0000,03,3,2000,201905,1,16,000000000,1,01,202309,0,0,02,0,09,0,0,0,G03,SPOT
660567506,IGLESIA EVANGELICA BEULAH INC,,PO BOX 2300,BAYAMON,PR,00960-2300,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660568130,IGLESIA ASAMBLEA DE DIOS,% PABLO HERNANDEZ MARTINEZ,BO QUBRD CRZ SCTR PUNTA BRAVA 1008,TOA ALTA,PR,00954-0000,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660568219,IGLESIA AD,,PARC SAINT JUST 292 CALLE 4,TRUJILLO ALTO,PR,00976-0000,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660568220,PENTECOSTAL ADULAM ASAMBLEAS DE DIOS,,PO BOX 268,PALMER,PR,00721-0268,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660568787,ANGEL DE LA GUARDA INC,% WILFREDO MENDEZ,PO BOX 3007,SAN SEBASTIAN,PR,00685-7001,0000,03,3,2100,200501,1,15,000000000,1,01,202312,5,6,01,0,12,709166,1302972,1321190,P33,
660569781,ASOCIACION PARA LA SUPERACION DEL NINO CON SINDROME DOWN,% VILMA PEREZ,ESCUELA INTERMEDIA,AGUADILLA,PR,00603-0000,0000,03,1,1000,200701,1,15,000000000,1,01,202312,4,4,01,0,12,198461,192598,192598,G25,
660569857,FUNDACION ARTURO SOMOHANO INC,% VICTOR MALDONADO-GOMEZ,PO BOX 192593,SAN JUAN,PR,00919-2593,0000,03,3,1000,202305,1,15,000000000,1,01,202006,5,5,01,0,06,894257,627085,627085,A60,
660569991,IGLESIA BAUTISTA LUZ DEL MUNDO QUEBRADA GRANDE,,CARR 852 KM 4 2,TRUJILLO ALTO,PR,00977-0000,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,8109
660570446,FUNDACION EDUCATIVA CONCEPCION,% SARA LOPEZ MARTIN,PO BOX 70006,FAJARDO,PR,00738-7006,0000,03,3,7000,201507,1,11,000000000,1,01,202306,6,6,01,0,06,3004807,2245220,2245220,B20,SONIFEL
660570712,COMUNIDAD ORGANIZADA DE SAN SALVADOR INC,% CARMEN I APONTE,HC 8 BOX 38885,CAGUAS,PR,00725-9423,0000,03,3,1200,201108,1,15,000000000,1,01,202309,0,0,02,0,09,0,0,0,S21,
660571457,HOSPITAL COMUNITARIO BUEN SAMARITANO INC,% HOSPITAL BUEN SAMARITANO,PO BOX 15279,AGUADILLA,PR,00605-0000,0000,03,3,1000,201011,1,12,000000000,1,01,202212,8,8,01,0,12,30794389,32589797,32589797,E20,
660571609,EL PROGRAMA DE ENLACE Y SERVICIO COMUNITARIO DE AGUADILLA INC,% GLORIA ACEVEDO,PO BOX 4820,AGUADILLA,PR,00605-4820,0000,03,3,1200,200008,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,O50,
660572018,UNANUE LOPEZ FAMILY FOUNDATION,,PO BOX 60-1467,BAYAMON,PR,00960-0000,0000,03,3,2000,200107,1,03,000000000,2,01,202212,4,4,00,1,12,359211,162289,,T23,
660572059,IGLESIA MISIONERA SHALOM Y CHARIS,% EDUARDO MORA DORAN,PO BOX 4985 MSC 101,CAGUAS,PR,00726-4985,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660572240,HOGAR COLINAS VERDES INC,% ISRAEL J ROSARIO,PO BOX 2045,HATILLO,PR,00659-9045,0000,03,3,1000,201602,1,15,000000000,1,01,202212,5,5,01,0,12,710570,787665,787665,L20,
660572374,MISION MAHANAIM,,CL 16 BOX 6253 BARRIO QUEBRADA SECA,CEIBA,PR,00735-0000,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660572549,IGLESIA CRISTIANA MISIONERA EL SHADDAI,,PO BOX 1086,BARCELONETA,PR,00617-1086,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660573514,FUNDACION MUSICA Y PAIS INC,,252 CALLE TOUS SOTO,SAN JUAN,PR,00918-4022,0000,03,3,2000,202002,1,11,000000000,1,01,202312,4,4,01,0,12,188824,208750,208750,B30,
660574398,IGLESIA EVANGELICA LUTERANA CRISTO EL SENOR,% MARGARITA MARTINEZ,PO BOX 370297,CAYEY,PR,00737-0297,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,01,,,,,
660574598,ASOCIACION NACIONAL DE CIEGOS,% CENTRO DE REHABILITACION,PO BOX 2319,ISABELA,PR,00662-9319,0000,03,3,1000,200307,1,15,000000000,1,01,202309,0,0,02,0,09,0,0,0,P86,
660574914,CENTRO DEAMBULANTES CRISTO POBRE INC,% JUAN DE DIOS VIDEUX SOLER,PO BOX 334651,PONCE,PR,00733-4651,0000,03,3,1000,200203,1,15,000000000,1,01,202206,8,6,01,0,06,12150541,4617475,4617475,P20,
660575476,PUERTO RICO BASEBALL ACADEMY AND HIGH SCHOOL CORP,% EDWIN CORREA,PO BOX 8399,CAGUAS,PR,00726-8399,0000,03,3,2000,200401,1,11,000000000,1,01,202306,6,6,01,0,06,2073315,2394512,2394512,B25,
660576595,EL AMOR ESPERA INC,% GRACE SCHAERER,PO BOX 607071,BAYAMON,PR,00960-7071,0000,03,3,1000,201503,1,15,000000000,1,01,202312,3,3,01,0,12,92544,86798,86798,P20,
660576940,CENTRO DE RENOVACION Y DESAROLLO HUMANO-ESPIRTUAL BUEN PASTOR,% MAGDALENA OCASIO PEREZ,HC 1 BOX 22925,CAGUAS,PR,00725-8915,0000,03,3,1000,200608,1,15,000000000,1,01,202312,4,4,01,0,12,395375,355558,355558,F60,NEGRON NANCY ORTIZ
660577296,ASOCIACION DE EJECUTIVOS DE COOPERATIVAS DE PUERTO RICO INC,,URB VILLA NEVARES 38 CALLE NEVARES,SAN JUAN,PR,00926-0000,0000,03,3,2000,201909,1,15,000000000,1,01,202312,5,5,01,0,12,669462,716324,716324,B99,
660577332,IGLESIA ROCA DE SION AD,,PO BOX 1246,FAJARDO,PR,00738-1246,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660577886,CENTRO MARIA MAZZARELLO ALESPI INC,% SOR MARIA OFELIA PEREZ GUTIERREZ,PO BOX 1877,OROCOVIS,PR,00720-1877,0000,03,3,2700,200306,1,11,000000000,1,01,,0,0,13,0,10,,,,B99,
660578294,AMERICAN LEGION,% NA,PO BOX 2355,GUAYNABO,PR,00970-2355,0925,19,9,1000,194603,1,00,907908000,5,01,202112,0,0,02,0,12,0,0,0,,134 JESUS BRUNO POST
660578562,PENTECOSTAL CHURCH ASSEMBLIES OF GOD,% MIGUEL ARROYO,PO BOX 207,YABUCOA,PR,00767-0207,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,10,,,,,
660578643,3RA MANANTIAL DE VIDA,,PO BOX 334432,PONCE,PR,00733-4432,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,BRISAS DEL CARIBE
660579504,RICKY MARTIN FOUNDATION CORP,% GLADYS MARTINEZ,PO BOX 13534,SAN JUAN,PR,00908-3534,0000,03,3,1000,200406,1,15,000000000,1,01,202312,6,4,01,0,12,2386441,279797,279797,T22,
660580805,IGLESIA SMIRNA MISIONERA ASAMBLEAS DE DIOS INC,% REV RUTH AILEEN PESQUERA BELTRAN,I3 CALLE 10,DORADO,PR,00646-2528,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660581845,PRODUCTORA ANGELES-DEL-FIN INC,% CARLOS GONZALEZ HERNANDEZ,HC 20 BOX 26393,SAN LORENZO,PR,00754-9479,0000,03,3,1000,201603,1,15,000000000,1,01,202312,4,4,01,0,12,343522,187982,187982,A65,
660581925,HIRE-NATIONAL INC,% MARIA GUZMAN,7 CALLE TABONUCO STE 120,GUAYNABO,PR,00968-3019,7199,03,9,1000,199012,0,16,123000000,1,01,202312,0,0,02,0,12,0,0,0,,PUERTO RICO CHAPTER
660582060,OFICINA PRO AYUDA A PERSONAS CON IMPEDIMENTO INC,% ROBERTO GARCIA,PO BOX 1089,RIO GRANDE,PR,00745-1089,0000,03,3,2000,200402,1,15,000000000,1,01,202312,6,5,01,0,12,1126821,581431,581431,P80,OPAPI INC
660582741,IGLESIA EVANGELICA JESUCRISTO EL CAMINO,,HC 1 BOX 6443,MOCA,PR,00676-9622,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660582747,IEM AGUA Y SOL DE JUSTICIA,% ROBERT L RANSOM,HC 1 BOX 8155,MARICAO,PR,00606-9403,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660582828,EL MUNDO DE LOS MUNECOS PUPPETWORLD INC,% JAVIER ORTIZ,NO 783 CALLE 45 SO,SAN JUAN,PR,00921-0000,0000,03,3,1000,202204,1,15,000000000,1,01,202212,4,3,02,0,12,113682,28279,28279,A20,
660583230,PARCELAS NUEVAS DE CANABONECITO ACUEDUCTO INC,% RAMON VEGA,PO BOX 7904,CAGUAS,PR,00726-7904,0000,03,3,1268,201902,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q33,
660583413,ORQUETA DE GUIROS DE PR INC,% ANIBAL ALVARADO,JARDINES DEL CARIBE 102 CALLE 7,PONCE,PR,00728-0000,0000,03,3,1200,201905,1,16,000000000,1,01,202312,1,3,02,0,12,8713,32200,32200,A70,
660583733,EDUCATIONAL SERVICES CENTER OF SAN GERMAN INC,% VIVIAN RUIZ,PO BOX 1332,HORMIGUEROS,PR,00660-5332,0000,03,3,2000,200112,1,11,000000000,1,01,202306,4,4,01,0,06,161473,142438,142438,B20,DBA KABOD CHRISTIAN ACADEMY
660585141,SCOTTISH RITE CLINIC FOR CHILDHOOD LANGUAGE DISORDERS INC,% JOSEPH L MARTINEZ SUAREZ,PO BOX 362095,SAN JUAN,PR,00936-2095,0000,03,3,1000,200307,1,15,000000000,1,01,202212,2,1,02,0,12,13614,3770,3770,G80,
660585251,CREARTE INC,% MIGUEL UBINAS LAZZARINI,CALLE SICILIA ESQ BELMON,SAN JUAN,PR,00919-0000,0000,03,3,1200,200307,1,15,000000000,1,01,202307,4,5,01,0,07,150553,957259,957259,A25,
660585252,BRISAS DE CEIBA CORP,% PEDRO CANALES,8 CALLE SAN JORGE 42 FINAL VILLAS D,CEIBA,PR,00735-0000,0000,03,3,1000,200011,1,15,000000000,1,01,202212,6,4,01,0,12,1884276,446333,446333,L22,
660585342,SECOND CHANCE ANIMAL RESCUE INC,,HC 1 BOX 3547,VILLALBA,PR,00766-9784,0000,03,3,1000,200512,1,15,000000000,1,01,202312,3,4,01,0,12,91121,212139,212139,D20,
660585390,UAW-ASOCIACION DE EMPLEADOS DE COMEDORES ESCOLARES LOCAL 2396 UAW,% CARMEN DAISY RODRIGUEZ SANTOS,PO BOX 849,CAGUAS,PR,00726-0849,0427,05,9,3000,194106,2,00,263000000,5,01,202312,5,5,01,0,12,557575,806675,806675,,2396 UAW ASOC EMPLEADOS COMEDORES E
660585583,MOVIMIENTO CRISTIANO EL SHADDAI AD,,PO BOX 43001,RIO GRANDE,PR,00745-6600,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660586241,PROYECTO NACER INC,,PO BOX 6600,BAYAMON,PR,00960-5600,0000,03,3,2000,200209,1,15,000000000,1,01,202312,6,6,01,0,12,4379944,2678150,2678150,P45,
